Format Version,1.23,Take Name,Take 2022-08-26 02.51.36 PM_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-08-26 03.00.43.720 午後,Capture Start Frame,705311,Total Frames in Take,8079,Total Exported Frames,8079,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Jishinki_kanshi:TIP,Jishinki_kanshi:TIP,Jishinki_kanshi:TIP,Rarm:RELB,Rarm:RELB,Rarm:RELB,Rarm:RHND,Rarm:RHND,Rarm:RHND,Rarm:RSHD,Rarm:RSHD,Rarm:RSHD,Rarm:RWRIST,Rarm:RWRIST,Rarm:RWRIST
,ID,"FF552985250C11ED961F9A4979EC0398","FF552985250C11ED961F9A4979EC0398","FF552985250C11ED961F9A4979EC0398","6C25766250D11ED961F9A4979EC0398","6C25766250D11ED961F9A4979EC0398","6C25766250D11ED961F9A4979EC0398","6C25768250D11ED961F9A4979EC0398","6C25768250D11ED961F9A4979EC0398","6C25768250D11ED961F9A4979EC0398","6C25765250D11ED961F9A4979EC0398","6C25765250D11ED961F9A4979EC0398","6C25765250D11ED961F9A4979EC0398","6C25767250D11ED961F9A4979EC0398","6C25767250D11ED961F9A4979EC0398","6C25767250D11ED961F9A4979EC0398"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
547,2.279167,0.200435,0.068645,0.229650,-0.341318,0.442944,0.457083,-0.055309,0.341862,0.361424,-0.357568,0.633130,0.345724,-0.105157,0.361390,0.369861
548,2.283333,0.200539,0.068811,0.229611,-0.341435,0.442908,0.457057,-0.055432,0.341794,0.361431,-0.357593,0.633109,0.345739,-0.105304,0.361300,0.369877
549,2.287500,0.200627,0.068960,0.229588,-0.341546,0.442870,0.457043,-0.055565,0.341710,0.361442,-0.357613,0.633092,0.345761,-0.105429,0.361222,0.369893
550,2.291667,0.200711,0.069093,0.229594,-0.341673,0.442829,0.457034,-0.055718,0.341617,0.361439,-0.357639,0.633067,0.345780,-0.105573,0.361125,0.369921
551,2.295833,0.200790,0.069222,0.229639,-0.341831,0.442775,0.457017,-0.055871,0.341524,0.361437,-0.357669,0.633041,0.345795,-0.105723,0.361030,0.369918
552,2.300000,0.200866,0.069342,0.229658,-0.341956,0.442737,0.457007,-0.056066,0.341418,0.361420,-0.357704,0.633017,0.345811,-0.105911,0.360920,0.369915
553,2.304167,0.200956,0.069465,0.229668,-0.342076,0.442706,0.456990,-0.056276,0.341316,0.361391,-0.357737,0.632988,0.345832,-0.106087,0.360812,0.369907
554,2.308333,0.201053,0.069619,0.229688,-0.342219,0.442658,0.456965,-0.056457,0.341229,0.361363,-0.357786,0.632953,0.345846,-0.106221,0.360716,0.369893
555,2.312500,0.201150,0.069762,0.229700,-0.342365,0.442594,0.456950,-0.056621,0.341146,0.361358,-0.357818,0.632925,0.345859,-0.106389,0.360604,0.369893
556,2.316667,0.201236,0.069901,0.229711,-0.342511,0.442539,0.456938,-0.056761,0.341052,0.361358,-0.357861,0.632890,0.345866,-0.106585,0.360480,0.369897
557,2.320833,0.201334,0.070051,0.229731,-0.342642,0.442493,0.456912,-0.056936,0.340915,0.361360,-0.357901,0.632864,0.345878,-0.106768,0.360377,0.369875
558,2.325000,0.201420,0.070192,0.229748,-0.342798,0.442431,0.456887,-0.057131,0.340765,0.361366,-0.357939,0.632828,0.345894,-0.106912,0.360286,0.369868
559,2.329167,0.201517,0.070321,0.229774,-0.342938,0.442375,0.456860,-0.057314,0.340657,0.361371,-0.357982,0.632796,0.345907,-0.107070,0.360184,0.369859
560,2.333333,0.201613,0.070462,0.229805,-0.343058,0.442339,0.456853,-0.057511,0.340536,0.361375,-0.358026,0.632770,0.345925,-0.107265,0.360062,0.369834
561,2.337500,0.201693,0.070591,0.229831,-0.343209,0.442294,0.456843,-0.057687,0.340448,0.361332,-0.358065,0.632744,0.345945,-0.107484,0.359920,0.369808
562,2.341667,0.201764,0.070714,0.229857,-0.343370,0.442231,0.456834,-0.057877,0.340343,0.361282,-0.358099,0.632723,0.345955,-0.107637,0.359799,0.369773
563,2.345833,0.201835,0.070836,0.229894,-0.343517,0.442185,0.456830,-0.058052,0.340240,0.361238,-0.358136,0.632706,0.345968,-0.107807,0.359671,0.369754
564,2.350000,0.201892,0.070946,0.229920,-0.343668,0.442137,0.456822,-0.058211,0.340132,0.361222,-0.358173,0.632685,0.345974,-0.108018,0.359534,0.369739
565,2.354167,0.201950,0.071042,0.229949,-0.343850,0.442078,0.456802,-0.058412,0.340015,0.361206,-0.358207,0.632660,0.345979,-0.108222,0.359417,0.369703
566,2.358333,0.202023,0.071157,0.230001,-0.344008,0.442022,0.456784,-0.058634,0.339906,0.361214,-0.358238,0.632638,0.345988,-0.108392,0.359292,0.369664
567,2.362500,0.202084,0.071263,0.230042,-0.344144,0.441987,0.456748,-0.058816,0.339800,0.361212,-0.358271,0.632609,0.345989,-0.108574,0.359171,0.369612
568,2.366667,0.202139,0.071372,0.230073,-0.344301,0.441931,0.456707,-0.058991,0.339699,0.361193,-0.358289,0.632585,0.346002,-0.108813,0.359016,0.369575
569,2.370833,0.202189,0.071466,0.230125,-0.344448,0.441874,0.456669,-0.059178,0.339584,0.361156,-0.358313,0.632560,0.346001,-0.109011,0.358876,0.369553
570,2.375000,0.202257,0.071567,0.230205,-0.344593,0.441809,0.456631,-0.059389,0.339457,0.361143,-0.358336,0.632534,0.346005,-0.109174,0.358750,0.369527
571,2.379167,0.202337,0.071643,0.230329,-0.344753,0.441727,0.456593,-0.059569,0.339346,0.361156,-0.358362,0.632505,0.346020,-0.109377,0.358618,0.369486
572,2.383333,0.202431,0.071733,0.230449,-0.344926,0.441635,0.456567,-0.059769,0.339224,0.361191,-0.358397,0.632475,0.346036,-0.109597,0.358479,0.369454
573,2.387500,0.202519,0.071828,0.230569,-0.345076,0.441545,0.456532,-0.059963,0.339103,0.361216,-0.358430,0.632443,0.346056,-0.109779,0.358341,0.369428
574,2.391667,0.202597,0.071914,0.230679,-0.345426,0.441550,0.456331,-0.060126,0.339004,0.361225,-0.358467,0.632411,0.346071,-0.109960,0.358205,0.369416
575,2.395833,0.202678,0.072006,0.230822,-0.345420,0.441357,0.456475,-0.060288,0.338890,0.361223,-0.358513,0.632371,0.346091,-0.110190,0.358038,0.369377
576,2.400000,0.202769,0.072084,0.230993,-0.345566,0.441286,0.456452,-0.060448,0.338774,0.361212,-0.358550,0.632335,0.346116,-0.110390,0.357895,0.369341
577,2.404167,0.202871,0.072186,0.231142,-0.345731,0.441197,0.456425,-0.060641,0.338650,0.361181,-0.358595,0.632306,0.346135,-0.110585,0.357734,0.369318
578,2.408333,0.202972,0.072272,0.231282,-0.345908,0.441107,0.456392,-0.060875,0.338506,0.361177,-0.358629,0.632274,0.346156,-0.110779,0.357609,0.369290
579,2.412500,0.203073,0.072380,0.231418,-0.346079,0.441031,0.456348,-0.061074,0.338395,0.361172,-0.358669,0.632249,0.346174,-0.111022,0.357455,0.369242
580,2.416667,0.203175,0.072479,0.231565,-0.346294,0.440931,0.456282,-0.061284,0.338280,0.361155,-0.358707,0.632226,0.346204,-0.111197,0.357298,0.369201
581,2.420833,0.203281,0.072589,0.231713,-0.346463,0.440846,0.456228,-0.061486,0.338136,0.361116,-0.358740,0.632200,0.346226,-0.111443,0.357084,0.369148
582,2.425000,0.203380,0.072687,0.231819,-0.346624,0.440770,0.456163,-0.061687,0.337976,0.361076,-0.358780,0.632176,0.346238,-0.111667,0.356922,0.369075
583,2.429167,0.203491,0.072804,0.231915,-0.346813,0.440691,0.456095,-0.061884,0.337828,0.361029,-0.358818,0.632163,0.346265,-0.111875,0.356770,0.369013
584,2.433333,0.203583,0.072907,0.231987,-0.346974,0.440615,0.456037,-0.062129,0.337691,0.360958,-0.358843,0.632143,0.346288,-0.112077,0.356602,0.368954
585,2.437500,0.203694,0.073030,0.232053,-0.347125,0.440553,0.455973,-0.062376,0.337538,0.360894,-0.358872,0.632127,0.346305,-0.112341,0.356401,0.368859
586,2.441667,0.203801,0.073166,0.232114,-0.347307,0.440461,0.455906,-0.062585,0.337380,0.360807,-0.358903,0.632102,0.346320,-0.112546,0.356230,0.368740
587,2.445833,0.203890,0.073277,0.232144,-0.347476,0.440373,0.455853,-0.062810,0.337202,0.360721,-0.358940,0.632079,0.346340,-0.112787,0.356034,0.368672
588,2.450000,0.203968,0.073371,0.232168,-0.347648,0.440286,0.455801,-0.063020,0.337044,0.360633,-0.358980,0.632054,0.346361,-0.113033,0.355838,0.368561
589,2.454167,0.204053,0.073470,0.232185,-0.347825,0.440188,0.455762,-0.063226,0.336861,0.360521,-0.359021,0.632027,0.346371,-0.113255,0.355636,0.368460
590,2.458333,0.204124,0.073561,0.232187,-0.347956,0.440105,0.455721,-0.063481,0.336624,0.360406,-0.359065,0.631995,0.346395,-0.113483,0.355435,0.368312
591,2.462500,0.204192,0.073636,0.232194,-0.348131,0.440004,0.455679,-0.063682,0.336470,0.360296,-0.359104,0.631961,0.346419,-0.113762,0.355202,0.368178
592,2.466667,0.204251,0.073697,0.232225,-0.348291,0.439892,0.455652,-0.063950,0.336295,0.360151,-0.359137,0.631930,0.346436,-0.113968,0.355027,0.368068
593,2.470833,0.204310,0.073755,0.232259,-0.348427,0.439801,0.455624,-0.064203,0.336095,0.360026,-0.359170,0.631900,0.346452,-0.114241,0.354821,0.367880
594,2.475000,0.204362,0.073811,0.232277,-0.348570,0.439726,0.455583,-0.064422,0.335939,0.359916,-0.359191,0.631876,0.346455,-0.114483,0.354607,0.367721
595,2.479167,0.204403,0.073848,0.232297,-0.348755,0.439630,0.455534,-0.064662,0.335777,0.359764,-0.359221,0.631844,0.346469,-0.114673,0.354417,0.367610
596,2.483333,0.204442,0.073877,0.232328,-0.348921,0.439546,0.455478,-0.064901,0.335611,0.359595,-0.359243,0.631810,0.346478,-0.114969,0.354170,0.367457
597,2.487500,0.204476,0.073892,0.232374,-0.349076,0.439459,0.455426,-0.065146,0.335426,0.359465,-0.359267,0.631778,0.346485,-0.115200,0.353975,0.367293
598,2.491667,0.204520,0.073914,0.232432,-0.349250,0.439366,0.455367,-0.065333,0.335259,0.359338,-0.359291,0.631748,0.346490,-0.115459,0.353794,0.367106
599,2.495833,0.204566,0.073936,0.232497,-0.349368,0.439290,0.455311,-0.065571,0.335070,0.359203,-0.359313,0.631712,0.346502,-0.115707,0.353590,0.366982
600,2.500000,0.204614,0.073969,0.232556,-0.349511,0.439207,0.455254,-0.065826,0.334881,0.359064,-0.359337,0.631672,0.346498,-0.115932,0.353371,0.366829
601,2.504167,0.204665,0.074004,0.232607,-0.349674,0.439091,0.455204,-0.066032,0.334727,0.358929,-0.359352,0.631639,0.346503,-0.116167,0.353144,0.366673
602,2.508333,0.204716,0.074041,0.232654,-0.349814,0.438985,0.455149,-0.066274,0.334573,0.358807,-0.359358,0.631602,0.346511,-0.116403,0.352949,0.366545
603,2.512500,0.204774,0.074085,0.232699,-0.349956,0.438861,0.455091,-0.066498,0.334399,0.358675,-0.359369,0.631564,0.346514,-0.116639,0.352752,0.366357
604,2.516667,0.204833,0.074132,0.232745,-0.350109,0.438718,0.455039,-0.066719,0.334214,0.358548,-0.359381,0.631522,0.346527,-0.116819,0.352579,0.366186
605,2.520833,0.204891,0.074190,0.232779,-0.350237,0.438597,0.454978,-0.066924,0.334065,0.358420,-0.359394,0.631481,0.346539,-0.117062,0.352358,0.366085
606,2.525000,0.204948,0.074241,0.232800,-0.350371,0.438481,0.454925,-0.067115,0.333899,0.358293,-0.359403,0.631437,0.346547,-0.117279,0.352164,0.365935
607,2.529167,0.205012,0.074301,0.232811,-0.350517,0.438374,0.454869,-0.067338,0.333674,0.358142,-0.359406,0.631398,0.346566,-0.117464,0.351984,0.365786
608,2.533333,0.205086,0.074375,0.232813,-0.350639,0.438293,0.454804,-0.067514,0.333528,0.358031,-0.359412,0.631359,0.346573,-0.117704,0.351793,0.365630
609,2.537500,0.205174,0.074468,0.232800,-0.350749,0.438221,0.454733,-0.067676,0.333382,0.357936,-0.359416,0.631322,0.346584,-0.117916,0.351581,0.365510
610,2.541667,0.205257,0.074549,0.232793,-0.350878,0.438127,0.454651,-0.067899,0.333191,0.357804,-0.359425,0.631284,0.346593,-0.118073,0.351389,0.365399
611,2.545833,0.205342,0.074613,0.232803,-0.351017,0.438032,0.454549,-0.068114,0.333023,0.357680,-0.359432,0.631247,0.346597,-0.118332,0.351152,0.365252
612,2.550000,0.205420,0.074669,0.232820,-0.351145,0.437934,0.454465,-0.068278,0.332899,0.357580,-0.359437,0.631215,0.346601,-0.118518,0.350963,0.365126
613,2.554167,0.205500,0.074728,0.232822,-0.351283,0.437819,0.454375,-0.068479,0.332748,0.357470,-0.359449,0.631176,0.346606,-0.118690,0.350799,0.365008
614,2.558333,0.205578,0.074784,0.232821,-0.351420,0.437688,0.454294,-0.068695,0.332546,0.357362,-0.359451,0.631134,0.346613,-0.118906,0.350603,0.364862
615,2.562500,0.205660,0.074831,0.232828,-0.351546,0.437566,0.454193,-0.068870,0.332374,0.357261,-0.359457,0.631094,0.346619,-0.119147,0.350363,0.364724
616,2.566667,0.205732,0.074868,0.232830,-0.351636,0.437464,0.454115,-0.069056,0.332206,0.357162,-0.359470,0.631058,0.346623,-0.119311,0.350167,0.364605
617,2.570833,0.205809,0.074910,0.232816,-0.351737,0.437360,0.454041,-0.069249,0.332006,0.357047,-0.359469,0.631024,0.346632,-0.119490,0.349948,0.364456
618,2.575000,0.205886,0.074966,0.232769,-0.351847,0.437260,0.453988,-0.069393,0.331844,0.356926,-0.359472,0.630992,0.346644,-0.119669,0.349744,0.364315
619,2.579167,0.205960,0.075027,0.232712,-0.351931,0.437182,0.453936,-0.069567,0.331670,0.356781,-0.359479,0.630962,0.346653,-0.119853,0.349505,0.364175
620,2.583333,0.206041,0.075085,0.232641,-0.352013,0.437115,0.453876,-0.069749,0.331483,0.356662,-0.359480,0.630932,0.346658,-0.120013,0.349289,0.364049
621,2.587500,0.206125,0.075144,0.232568,-0.352115,0.437034,0.453799,-0.069887,0.331297,0.356564,-0.359484,0.630905,0.346667,-0.120169,0.349078,0.363923
622,2.591667,0.206214,0.075196,0.232494,-0.352223,0.436938,0.453711,-0.070027,0.331136,0.356442,-0.359488,0.630873,0.346676,-0.120340,0.348852,0.363767
623,2.595833,0.206295,0.075251,0.232408,-0.352319,0.436849,0.453623,-0.070197,0.330939,0.356298,-0.359488,0.630847,0.346686,-0.120533,0.348625,0.363639
624,2.600000,0.206376,0.075307,0.232342,-0.352399,0.436769,0.453542,-0.070364,0.330703,0.356196,-0.359494,0.630818,0.346689,-0.120685,0.348401,0.363499
625,2.604167,0.206441,0.075339,0.232294,-0.352478,0.436675,0.453461,-0.070496,0.330515,0.356084,-0.359495,0.630788,0.346695,-0.120813,0.348168,0.363357
626,2.608333,0.206512,0.075364,0.232260,-0.352566,0.436555,0.453394,-0.070644,0.330316,0.355959,-0.359494,0.630768,0.346707,-0.120937,0.347971,0.363223
627,2.612500,0.206586,0.075385,0.232213,-0.352643,0.436441,0.453329,-0.070803,0.330108,0.355830,-0.359496,0.630747,0.346710,-0.121134,0.347746,0.363069
628,2.616667,0.206672,0.075407,0.232138,-0.352725,0.436338,0.453253,-0.070932,0.329920,0.355678,-0.359503,0.630730,0.346719,-0.121282,0.347509,0.362962
629,2.620833,0.206749,0.075421,0.232082,-0.352791,0.436233,0.453183,-0.071069,0.329699,0.355583,-0.359508,0.630712,0.346722,-0.121388,0.347294,0.362847
630,2.625000,0.206832,0.075416,0.232074,-0.352853,0.436118,0.453121,-0.071217,0.329467,0.355496,-0.359519,0.630695,0.346729,-0.121521,0.347058,0.362718
631,2.629167,0.206922,0.075410,0.232090,-0.352918,0.436009,0.453066,-0.071352,0.329264,0.355388,-0.359529,0.630674,0.346735,-0.121667,0.346841,0.362547
632,2.633333,0.207024,0.075408,0.232088,-0.352969,0.435917,0.453012,-0.071467,0.329048,0.355273,-0.359539,0.630653,0.346741,-0.121817,0.346590,0.362393
633,2.637500,0.207152,0.075430,0.232034,-0.353209,0.435929,0.452746,-0.071559,0.328853,0.355151,-0.359548,0.630630,0.346741,-0.121927,0.346370,0.362294
634,2.641667,0.207277,0.075443,0.231993,-0.353055,0.435778,0.452856,-0.071660,0.328645,0.355041,-0.359554,0.630599,0.346755,-0.122031,0.346151,0.362174
635,2.645833,0.207391,0.075430,0.232019,-0.353093,0.435709,0.452772,-0.071789,0.328410,0.354964,-0.359561,0.630576,0.346756,-0.122156,0.345928,0.362019
636,2.650000,0.207511,0.075392,0.232081,-0.353127,0.435634,0.452686,-0.071917,0.328182,0.354890,-0.359563,0.630557,0.346761,-0.122281,0.345678,0.361882
637,2.654167,0.207624,0.075370,0.232107,-0.353178,0.435543,0.452592,-0.072034,0.327977,0.354796,-0.359569,0.630531,0.346767,-0.122386,0.345426,0.361754
638,2.658333,0.207741,0.075364,0.232120,-0.353384,0.435526,0.452344,-0.072122,0.327774,0.354693,-0.359566,0.630509,0.346766,-0.122480,0.345199,0.361634
639,2.662500,0.207877,0.075377,0.232138,-0.353421,0.435426,0.452255,-0.072227,0.327573,0.354568,-0.359568,0.630477,0.346770,-0.122599,0.344976,0.361499
640,2.666667,0.208009,0.075383,0.232174,-0.353300,0.435206,0.452310,-0.072312,0.327379,0.354472,-0.359563,0.630446,0.346770,-0.122708,0.344757,0.361336
641,2.670833,0.208152,0.075387,0.232216,-0.353312,0.435094,0.452245,-0.072432,0.327147,0.354393,-0.359566,0.630408,0.346767,-0.122812,0.344503,0.361212
642,2.675000,0.208305,0.075384,0.232267,-0.353338,0.435010,0.452179,-0.072532,0.326952,0.354272,-0.359559,0.630371,0.346769,-0.122906,0.344295,0.361084
643,2.679167,0.208456,0.075375,0.232304,-0.353354,0.434924,0.452111,-0.072623,0.326768,0.354140,-0.359552,0.630330,0.346770,-0.123012,0.344075,0.360956
644,2.683333,0.208584,0.075372,0.232338,-0.353552,0.434926,0.451869,-0.072723,0.326563,0.354020,-0.359550,0.630284,0.346762,-0.123137,0.343844,0.360820
645,2.687500,0.208699,0.075376,0.232377,-0.353573,0.434843,0.451799,-0.072797,0.326390,0.353915,-0.359547,0.630239,0.346762,-0.123237,0.343630,0.360669
646,2.691667,0.208807,0.075387,0.232391,-0.353426,0.434669,0.451898,-0.072883,0.326196,0.353799,-0.359541,0.630197,0.346755,-0.123314,0.343431,0.360544
647,2.695833,0.208931,0.075408,0.232387,-0.353453,0.434586,0.451804,-0.072968,0.325986,0.353690,-0.359533,0.630155,0.346753,-0.123391,0.343231,0.360411
648,2.700000,0.209046,0.075407,0.232381,-0.353489,0.434505,0.451711,-0.073062,0.325787,0.353569,-0.359530,0.630113,0.346755,-0.123453,0.343044,0.360283
649,2.704167,0.209158,0.075399,0.232368,-0.353679,0.434494,0.451480,-0.073138,0.325623,0.353474,-0.359518,0.630070,0.346756,-0.123552,0.342814,0.360157
650,2.708333,0.209251,0.075389,0.232373,-0.353543,0.434319,0.451556,-0.073210,0.325442,0.353361,-0.359507,0.630036,0.346759,-0.123668,0.342600,0.360025
651,2.712500,0.209338,0.075364,0.232396,-0.353729,0.434328,0.451329,-0.073270,0.325282,0.353243,-0.359505,0.629999,0.346756,-0.123732,0.342439,0.359909
652,2.716667,0.209430,0.075333,0.232430,-0.353601,0.434123,0.451393,-0.073330,0.325123,0.353138,-0.359499,0.629960,0.346757,-0.123796,0.342258,0.359795
653,2.720833,0.209528,0.075285,0.232467,-0.353630,0.434021,0.451328,-0.073406,0.324932,0.353052,-0.359496,0.629918,0.346757,-0.123851,0.342077,0.359693
654,2.725000,0.209639,0.075238,0.232502,-0.353647,0.433921,0.451270,-0.073473,0.324744,0.352962,-0.359494,0.629880,0.346749,-0.123906,0.341909,0.359602
655,2.729167,0.209736,0.075200,0.232525,-0.353654,0.433832,0.451227,-0.073547,0.324573,0.352878,-0.359489,0.629845,0.346747,-0.123956,0.341731,0.359502
656,2.733333,0.209825,0.075180,0.232552,-0.353653,0.433752,0.451186,-0.073601,0.324411,0.352807,-0.359486,0.629822,0.346741,-0.124019,0.341543,0.359380
657,2.737500,0.209905,0.075152,0.232582,-0.353847,0.433769,0.450959,-0.073666,0.324234,0.352720,-0.359478,0.629794,0.346743,-0.124082,0.341397,0.359279
658,2.741667,0.210009,0.075129,0.232636,-0.353839,0.433702,0.450919,-0.073705,0.324112,0.352642,-0.359477,0.629767,0.346742,-0.124130,0.341265,0.359202
659,2.745833,0.210130,0.075130,0.232691,-0.353647,0.433542,0.451041,-0.073742,0.323976,0.352574,-0.359471,0.629744,0.346740,-0.124176,0.341110,0.359104
660,2.750000,0.210262,0.075137,0.232735,-0.353642,0.433472,0.450967,-0.073791,0.323827,0.352520,-0.359463,0.629720,0.346740,-0.124227,0.340944,0.359014
661,2.754167,0.210405,0.075153,0.232744,-0.353649,0.433421,0.450905,-0.073846,0.323659,0.352470,-0.359457,0.629699,0.346731,-0.124273,0.340787,0.358944
662,2.758333,0.210571,0.075169,0.232767,-0.353647,0.433359,0.450834,-0.073875,0.323526,0.352408,-0.359445,0.629677,0.346725,-0.124307,0.340639,0.358859
663,2.762500,0.210728,0.075191,0.232828,-0.353826,0.433378,0.450595,-0.073915,0.323398,0.352346,-0.359435,0.629653,0.346721,-0.124344,0.340481,0.358748
664,2.766667,0.210858,0.075191,0.232926,-0.353816,0.433321,0.450551,-0.073935,0.323284,0.352280,-0.359418,0.629629,0.346714,-0.124391,0.340341,0.358634
665,2.770833,0.210953,0.075171,0.232978,-0.353812,0.433257,0.450505,-0.073941,0.323167,0.352204,-0.359407,0.629603,0.346708,-0.124440,0.340201,0.358527
666,2.775000,0.211044,0.075140,0.233008,-0.353816,0.433186,0.450449,-0.073954,0.323056,0.352117,-0.359395,0.629578,0.346701,-0.124470,0.340075,0.358427
667,2.779167,0.211148,0.075088,0.233067,-0.353818,0.433104,0.450386,-0.073960,0.322951,0.352027,-0.359379,0.629551,0.346699,-0.124497,0.339931,0.358301
668,2.783333,0.211237,0.075029,0.233135,-0.353818,0.433027,0.450331,-0.073982,0.322843,0.351939,-0.359365,0.629524,0.346693,-0.124523,0.339798,0.358184
669,2.787500,0.211336,0.074993,0.233207,-0.353813,0.432942,0.450264,-0.074008,0.322718,0.351861,-0.359354,0.629497,0.346687,-0.124535,0.339669,0.358087
670,2.791667,0.211453,0.074969,0.233261,-0.353648,0.432753,0.450343,-0.074053,0.322572,0.351769,-0.359339,0.629474,0.346685,-0.124581,0.339523,0.357956
671,2.795833,0.211604,0.074972,0.233301,-0.353638,0.432686,0.450285,-0.074089,0.322426,0.351668,-0.359324,0.629454,0.346681,-0.124622,0.339371,0.357813
672,2.800000,0.211780,0.075013,0.233332,-0.353612,0.432629,0.450235,-0.074119,0.322317,0.351556,-0.359306,0.629433,0.346676,-0.124661,0.339248,0.357694
673,2.804167,0.211930,0.075065,0.233345,-0.353761,0.432676,0.450021,-0.074158,0.322211,0.351452,-0.359292,0.629414,0.346668,-0.124713,0.339126,0.357546
674,2.808333,0.212049,0.075070,0.233370,-0.353724,0.432634,0.449978,-0.074192,0.322096,0.351338,-0.359270,0.629392,0.346667,-0.124761,0.338995,0.357413
675,2.812500,0.212154,0.075055,0.233405,-0.353689,0.432591,0.449933,-0.074218,0.321982,0.351214,-0.359248,0.629377,0.346660,-0.124822,0.338835,0.357299
676,2.816667,0.212265,0.075052,0.233449,-0.353480,0.432442,0.450046,-0.074252,0.321869,0.351101,-0.359232,0.629361,0.346655,-0.124853,0.338683,0.357131
677,2.820833,0.212372,0.075056,0.233474,-0.353453,0.432403,0.449978,-0.074289,0.321764,0.350989,-0.359211,0.629340,0.346655,-0.124876,0.338545,0.356969
678,2.825000,0.212488,0.075064,0.233483,-0.353424,0.432351,0.449904,-0.074347,0.321637,0.350839,-0.359193,0.629317,0.346650,-0.124927,0.338412,0.356817
679,2.829167,0.212638,0.075042,0.233528,-0.353586,0.432380,0.449651,-0.074411,0.321487,0.350672,-0.359172,0.629294,0.346646,-0.124979,0.338285,0.356663
680,2.833333,0.212807,0.075044,0.233581,-0.353575,0.432324,0.449579,-0.074434,0.321395,0.350542,-0.359156,0.629271,0.346647,-0.125031,0.338136,0.356483
681,2.837500,0.212979,0.075084,0.233619,-0.353554,0.432278,0.449531,-0.074461,0.321286,0.350403,-0.359135,0.629247,0.346654,-0.125060,0.338001,0.356291
682,2.841667,0.213138,0.075135,0.233648,-0.353527,0.432230,0.449480,-0.074483,0.321161,0.350249,-0.359125,0.629224,0.346648,-0.125093,0.337859,0.356147
683,2.845833,0.213268,0.075148,0.233673,-0.353493,0.432176,0.449436,-0.074522,0.321018,0.350105,-0.359112,0.629202,0.346653,-0.125121,0.337718,0.355981
684,2.850000,0.213414,0.075127,0.233716,-0.353469,0.432109,0.449379,-0.074558,0.320885,0.349956,-0.359095,0.629172,0.346652,-0.125164,0.337586,0.355832
685,2.854167,0.213544,0.075083,0.233775,-0.353284,0.431925,0.449448,-0.074561,0.320782,0.349801,-0.359081,0.629145,0.346659,-0.125228,0.337440,0.355680
686,2.858333,0.213691,0.075029,0.233848,-0.353267,0.431865,0.449384,-0.074572,0.320670,0.349672,-0.359066,0.629120,0.346656,-0.125270,0.337283,0.355501
687,2.862500,0.213835,0.074985,0.233919,-0.353233,0.431803,0.449322,-0.074604,0.320537,0.349556,-0.359042,0.629092,0.346658,-0.125297,0.337130,0.355329
688,2.866667,0.213992,0.074965,0.233971,-0.353188,0.431740,0.449275,-0.074614,0.320416,0.349431,-0.359019,0.629067,0.346660,-0.125324,0.337007,0.355213
689,2.870833,0.214154,0.074927,0.234035,-0.353129,0.431680,0.449224,-0.074635,0.320295,0.349283,-0.359001,0.629045,0.346649,-0.125361,0.336850,0.355063
690,2.875000,0.214319,0.074916,0.234088,-0.353061,0.431620,0.449181,-0.074655,0.320166,0.349163,-0.358982,0.629019,0.346646,-0.125382,0.336669,0.354913
691,2.879167,0.214466,0.074914,0.234129,-0.353164,0.431653,0.448975,-0.074673,0.319991,0.349062,-0.358957,0.628992,0.346643,-0.125427,0.336493,0.354771
692,2.883333,0.214620,0.074893,0.234158,-0.353091,0.431605,0.448931,-0.074706,0.319804,0.348967,-0.358939,0.628968,0.346631,-0.125457,0.336320,0.354589
693,2.887500,0.214784,0.074832,0.234216,-0.353022,0.431552,0.448887,-0.074716,0.319659,0.348880,-0.358915,0.628944,0.346628,-0.125466,0.336160,0.354461
694,2.891667,0.214953,0.074807,0.234284,-0.352806,0.431386,0.448984,-0.074734,0.319513,0.348782,-0.358888,0.628920,0.346613,-0.125470,0.336007,0.354326
695,2.895833,0.215141,0.074779,0.234369,-0.352749,0.431319,0.448933,-0.074770,0.319338,0.348657,-0.358847,0.628892,0.346608,-0.125471,0.335835,0.354199
696,2.900000,0.215293,0.074741,0.234421,-0.352705,0.431243,0.448874,-0.074770,0.319202,0.348520,-0.358811,0.628862,0.346596,-0.125486,0.335635,0.354087
697,2.904167,0.215458,0.074719,0.234451,-0.352655,0.431156,0.448817,-0.074775,0.319037,0.348386,-0.358771,0.628837,0.346584,-0.125493,0.335448,0.353963
698,2.908333,0.215642,0.074713,0.234476,-0.352610,0.431059,0.448748,-0.074772,0.318824,0.348245,-0.358728,0.628814,0.346565,-0.125513,0.335252,0.353836
699,2.912500,0.215809,0.074715,0.234483,-0.352743,0.431042,0.448508,-0.074752,0.318641,0.348139,-0.358670,0.628789,0.346558,-0.125516,0.335056,0.353706
